State,Statecode,Ward,Wardcode,Lga,Lgacode,Name,Type,X,Y,Population,Target.Household.Count,Recommended.Access.Categories,DecileByHH
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_115,HA,6.4662,10.67043,146,27,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,Unguwan Dafau,HA,6.472045,10.682351,120,22,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,Unguwan Ayangu,HA,6.486997,10.679212,137,24,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,Unguwan Hassan Badewa,HA,6.497031,10.682126,111,20,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,Rema,HA,6.497236,10.6912,611,106,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Mallam Umar,HA,6.875454,11.049901,107,20,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Alh Illyasu,HA,6.871205,11.046115,50,12,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Gambo,HA,6.870109,11.040769,151,28,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_169,HA,7.013955,11.070854,20,8,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,Unguwan Mallam Bature,HA,7.019807,11.060679,240,43,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_11,HA,6.412575,10.588621,97,19,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,Rugan Bawa Dogo,HA,6.415248,10.594497,179,34,grid,10
Kaduna,KD,Dogondawa,KD0108,Birnin Gwari,19001,Gwandaran Musa NA kaya,SSA,7.141886,11.00021,56,13,grid,10
Kaduna,KD,Dogondawa,KD0108,Birnin Gwari,19001,Gwandara,SSA,7.142428,11.003539,149,28,grid,10
Kaduna,KD,Dogondawa,KD0108,Birnin Gwari,19001,Goburawa,SSA,7.141106,10.99831,54,12,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_50,HA,6.744317,10.890756,54,12,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_49,HA,6.738904,10.89437,31,9,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_55,HA,6.734573,10.899314,106,20,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_61,HA,6.721378,10.899927,50,12,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_67,HA,6.721719,10.905522,73,15,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Sauran Gwari,HA,6.722065,10.911297,122,22,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rijiyan Ladan,HA,6.731883,10.91717,75,15,grid,10
